"reviews","rating"
"I purchased the iPad Pro 2018 12.9 inch tablet with the Apple Pencil for Christmas. I immediately noticed how easy it is to use. I have been using IBM pc’s since the ‘80s so this was a big jump for me. I use the iPad Pro for art, music and design. So far the iPad Pro has not disappointed. If you can get past the price point, it’s well worth it.","5.0 out of 5 stars"
"One of my best purchases on amazon This 2018 apple ipad 12.9 has more pros then consProsApple ecosystem/ icloudVery fastSmooth interfaceHuge screenIPAD IOS13 is a game changerGoes really good with gen 2 Apple PencilAnd ALOT more things I liked  to nameConsEXPENSIVEstill feels a little more restrictive then other tabletsOther than  that the iPad is just above and beyond any other tablets","5.0 out of 5 stars"
"This iPad starting bending and contorting, and had an extreme curve in it. The build quality of the new IPad Pro12.9 is built very poorly , I can’t believe apple has really let the quality of there products drop so low. I am very disappointed.................","1.0 out of 5 stars"
"If you are looking for a tool to support your everyday computer needs and artist expression look no further.  I researched and purchased this iPAD for my 19 year old daughter.  I admit we are primarily an Apple tech centered family. We all know Apple is premium priced and as a parent definitely a nose bleed especially having raised 5 kids (2 teens still at home and 1 at college).  I was able to compared this 12.9 iPAD pro against my 4 year old Apple Air 2 and now my new iPAD 11 pro.  I would have to say for my daughter the iPAD 12.9 is the perfect tool.  As a professional social networker 😀 and artist it combines a quality tool for both her needs. I won’t outline all the details here since you can read them in other reviews but will highlight one, quality!  Both the iPAD Pros 12.9 and 11 run the same hardware, software and Face id user interface.  I have discovered over the years to make sure I am happy with a product rather than regretting I really preferred one over another. Once I use the best I can’t go back. I would honestly have to say this is the best iPAD to date I have used.  For some of us purchasing APPLE products now days is a requirement that comes with fatherhood.  No doubt a big chunk of change, but considering the longevity and my past experience with Apple iPADs and products, I estimate a good 4-5 year success rate on this item.  I purchased an iPAD Pro 11 for myself mainly because the size was a better fit for my needs ( and my 16 yr old son wanted my iPAD Air 2 ).  There are absolutely no regrets on purchasing these iPAD Pro products, no, not even the price!","5.0 out of 5 stars"
"I’m an Apple’s fan. But I have to tell my truth. I was expecting to watch videos/movies with better resolution than in my iPhone. Well, they both cost me the same amount, but still, I’m disappointed. You can see the pixels, that’s irritating. Sound and pictures are extraordinary. Very loud, indeed, great to listen to the music. The speed is amazing too.","3.0 out of 5 stars"
"As an artist I'm so glad I purchased this new iPad Pro and Apple Pencil 2! Thankfully Amazon offered five monthly payments. Works fantastic for drawing especially with Procreate, the Paperlike matte protector and the ZUGU case. After stopping in Best Buy I'm so glad I got the bigger 12.9 rather than the 11 inch! If you are an artist get the 12.9! If you are a student or traveling a lot I would get the 11 inch. I love that I can draw and work but also watch Netflix and answer emails! It's so sleek and great to have around.","5.0 out of 5 stars"
"It took me a good while to actually decide to buy this device. Especially since I’m not a huge fan of apple anymore after all those new devices that are meant to take the money out of customers pockets. But honestly , this is the best purchase of technology Ive made in a while. Amazing for taking notes, powerful, drawing, music DJ-ing, fast, fluent FPS. I haven’t touched my MacBook for quite some time, since this replaces basically everything (other than desktop programs). Fully satisfied also because of the GREAT battery life!","5.0 out of 5 stars"
"My iPad unexpectedly showed up 2 days early and I’m absolutely obsessed with it! I splurged and bought the apple keyboard folio (which is not sold on amazon yet unfortunately) and it is worth the money. I first bought a cheaper version that I ended up hating because it was way too bulky so now I just ended up paying for two cases...If you can afford it and you use your iPad for work/school I recommend getting the apple version of the case...","5.0 out of 5 stars"
"Battery life is so so. Honestly, my biggest issue is the front facing camera likes to freeze. A lot. Other than that, really no complaints.","4.0 out of 5 stars"
"Beyond irate. I bought this iPad and when I opened it it had a scratch on the glass. I then tired to exchange it but it wouldn’t let me because it comes from Apple I guess. So as I’m on the phone with Amazon they offered me a $100 credit to help offset when I need to replace screen. All I wanted was a new one that didn’t have a scratch. Very bad experience at buying such expensive electronics.","1.0 out of 5 stars"
"Only the 1TB version has 6GB RAM. But this machine is an absolute beast. iPad OS in my opinion adds another $300 worth of value for me.","5.0 out of 5 stars"
"The Screen quality is exceptional and that gives so much joy for my husband for re-living all the uploaded (unlisted) private video tapes that I've made digital with another great item purchased on Amazon; Elgate Video Capture.The light and the color is so much better with this screen quality. The Touch Screen also works great.","5.0 out of 5 stars"
"I am so grateful to even be able to own one of these. Leaving a review because I love this machine and think it’s probably my favorite Apple product so far. I wish I could afford the macbook but I digress. My only issue really is battery life. I most am using Procreate and it sucks battery ! I expected that. Apart from that, this is such a solid product. It’s quick and solid. Feels amazing in the hand even though it’s so large . Great product, purchase it if you can afford it. I don’t own a computer and this allows me to do almost everything I would on a macbook... almost everything","5.0 out of 5 stars"
"My husband got this for Christmas and to also use for his photography business.  It works beautifully.  The screen is so vivid, beautiful graphics.  Someone suggested the 11” but he felt sure he wanted the largest and is so very happy with it.  I have to agree.  It’s not TOO large.  It’s perfect.  He also got a nice magnetic case and the Apple Pencil, also extremely satisfied with those as well.  At this price point, people should be satisfied; right?","5.0 out of 5 stars"
"I got the IPad Pro 12.9 256GB in the mail and it was perfect. It’s brand spanking new and my wife had the full experience of opening a brand new iPad Pro. It came all sealed up and it was the perfect gift for my wife as she wanted it to be used with the Procreate app. She loves it and has no complaints because I bought the Apple pen 2 with it.","5.0 out of 5 stars"
"Wonderful device except I could not get it to work with the carrier Consumer Cellular.  ATT pops up when you attempt to set up cellular service.  After hours on the phone with both Apple Support and Consumer Cellular Support, I was told by Consumer Cellular support that this IPad would not work because ATT uses GSM technology.  My web search shows that Consumer Cellular also uses GSM---so it should have worked.  I think I received a poor explanation from the CC support; I also think this iPad is somehow locked to ATT service.","4.0 out of 5 stars"
"I've used a series of iPads since they first came out.  They've been reliable, versatile and trusted.  But I've had a new 2018 version iPad Pro for less than a month and twice have gotten the ""black screen of death.""  I'm typing this review on my phone because the iPad won't respond and won't even do a hard reset through any means Apple suggests.  Eventually it came back to life (if this happens to you, after hitting the up and down volume buttons, hold the power button for at least a minute if needed).  It seems to be working fine now, but it’s odd that it’s done this twice already.","3.0 out of 5 stars"
"Love love love this iPad and size.  I had the 2nd gen before and was afraid the size would be too big for me.  But it’s great! Not that heavy either.The pencil is pretty nifty but I don’t really use it a lot.  If I drew more I would.I find I have to charge it every few days even though I don’t use it that much.  So I have to be aware of that.  I don’t like grabbing it to watch a movie or do some work then finding it needs to be charged first!","5.0 out of 5 stars"
"Since day one the touch screen can pause for a second and not work... just in short moments.. but over time gets frustrating...","4.0 out of 5 stars"
"Beautiful screen quality, and not too heavy.  I didn’t get the pencil yet, but any bluetooth keyboard works.  The on-screen keyboard is better than the iPad Air.  The touch-screen can be finicky.  Overall, I am very happy with this.","5.0 out of 5 stars"
"Typical Apple, well made but overpriced","3.0 out of 5 stars"
"This is just perfect as expected with an appleProduct. Battery life is great, tough, if you use it for digital art keep in mind you’re gonna have to charge it every 6 hours but, what other portable display can last that much? Do I have to mention that I have a Wacom cintiq Pro that I’m barely using any more? Uloh and if you have a late 2015 and above you can use it as a second display or graphic tablet (retouch or paint, you name it).  Too bad my MacBook Pro is late 2014.","5.0 out of 5 stars"
"Like the ease of the iPad. ..but this is the pro, and there is nothing PRO about it...just a typical iPad. Typical apple hype about mediocrisy.  Way too much money...save your money","3.0 out of 5 stars"
"I bought this hoping that it would replace my laptop. Unfortunately, it just doesn’t function as a full computer. I cannot have multiple documents open at the same time and in that regard it doesn’t help my workflow. However, the IPad does more for my business than I ever could have imagined. I use it in partnership with my MacBook Pro. It has made my consulting work so much more streamlined and I can flow in between being an artist, a facilitator, a business woman, and consultant so much more dynamically.","5.0 out of 5 stars"
"I love the latest fully loaded iPad Pro. But for just around $2K, I feel Apple is really pushing the price mark.","5.0 out of 5 stars"
"I have a first generation iPad Pro. I have a problem with it scrolling. I tried everything to correct the problem but it never got fixed. So I decided to buy a new generation iPad Pro. Guess what? Same damn problem!!!! Just beware.","3.0 out of 5 stars"
"For my uses, I can’t really replace my MacBook Pro with this device, but that may change with iPadOS this fall. Nice and light when not attached to the Apple keyboard folio. I also use this to extend my MBP to a second screen when I work anywhere besides my desk, where I have 2 large monitors.  Great device, but very expensive.","5.0 out of 5 stars"
"The whole system is great but... the battery life is extremely poor. Within an hour of usage, the battery can go down easily 50% NOT GOOD!!!Oh! Another Huge PROBLEM, the PEN!!! If you have a protective case, you might have to be taking that case out, to recharge that pen!!!What an awful design!!!","5.0 out of 5 stars"
"I have the original iPad Pro 12.9” from 2016 - i got a great deal here in Amazon for the new iPad Pro (2018 model) and it is all they say.  Noticeably faster and very responsive.  I put it in a excellent Zugucase and protected the screen with the Ztotop  - the case adds bulk to the iPad which is so amazingly thin but it will ensure it doesn’t get damaged if I have an accident.","5.0 out of 5 stars"
"So far so good 😊 I hope 🤞 I made the right choice purchasing this iPad and it doesn’t disappoint me. I need this for school work because laptops disappoint me; I always have issues with over heating and the damn fan. Before I purchased this iPad, I watched YouTube unboxing videos and one mentioned a bending situation. Fingers crossed 🤞 that doesn’t happen. That’s the only issue I’m worried about especially since I need this on the go.","5.0 out of 5 stars"
"Glad to have new computer for low price than MacBook Pro over 5k!!. I think can use iPad Pro for everything carry support. This pad have bend little but it is great running machines. No problem no need replace yet i hear about screen. But it sure fine normal press touch screen. I am getting start learn how to use ipad with first time Apple Pencil and keyboard required too, different keyboard with backlight color, not apple crap keyboard without light c’ome.","5.0 out of 5 stars"
"My wife has had her original iPAD for almost 7 years and it needed to be replaced. My wife had been eyeing the 12.9 iPad Pro in Costco for a while. Since it was a Christmas present this year, she has hardly had it off her lap. The image is super sharp, the colors amazing, and I can’t believe the battery life! I feel like you can’t go wrong with this.","5.0 out of 5 stars"
"This is the best iPad yet! And I got it at such an awesome price! The screen is larger and the clarity so so much better than the previous iPads. This has replaced my laptop at home, and I use it at work too.","5.0 out of 5 stars"
"I really like the size. I wanted something that was easy to read and something that would be big enough to download sheet music.This is super.I don’t have to lug several folders of music with me now when I’m playing.I like the size for reading books and news articles.I’m glad I bought it.","5.0 out of 5 stars"
"when I first got it fell in love with it was a upgrade from my iPad Air . Months later I noticed that my iPad was bent contacted Apple the lady told me it was covered under warranty once  I sent it in they email me saying it’s hardware damage . No product for that amount of money should be bending and the company won’t take responsibility for it . I’m wasting money on Apple product .","1.0 out of 5 stars"
"Everything about this product is  great.  This  version of apples  IPAD  is  very resilient compared to the older version it replaced.  Needed to upgrade because the previous ipad version would no longer accept OS  upgrades and the other  associated  software support to maintain  security.  Transitioning from the previous 8 year old version was a snap.","5.0 out of 5 stars"
"This has honestly changed my life is so amazing I love it. I have no need for a laptop this works fine for everyday needs and any activity’s that cause for me to get online. I have personally equipped mines with the 2nd gen Apple Pencil and Logitech’s slim folio keyboard really giving my iPad the laptop feel without breaking the bank. I’ve had mines for about 4 months I have yet to experience any lag or technical issues. It’s just an all around amazing product","5.0 out of 5 stars"
"If you have a Macbook Pro / Air, iPhone, etc., do you really need the iPad? For us, this was more of an indulgence purchase. We don't really need it, nor do we often use it. It is nice to have around though, and it's fun to play with. Buy all means get one if you'd like, but you're better off if you have a specific use for it.","5.0 out of 5 stars"
"Bought mainly to substitute for my aging windows-based laptop. The iPad is working flawlessly so far. I’ve transferred most of my needed files over. The iPad starts instantly without warmups and annoying notices for updates. Thus, I’m using it more often than with the laptop.  Buying through Amazon also allows for multiple payments without interest.","5.0 out of 5 stars"
"for most tasks where an iPad works, this is overkill. Hard to notice the horsepower this thing has. That said, I like overkill.I bought it to use as a desktop replacement with the iPadOS improvements. Maybe not quite there yet. Mouse interface is quirky. I am sure it will get better (or I will) over time.","5.0 out of 5 stars"
"I am a pianist.  This is a game changer.  I can put all my music on it (using Musicnotes) and actually see it!  The scores ends up being the same size as it was originally.Now I'm addicted to it for everything else as well, I hardly use my computer anymore.","5.0 out of 5 stars"
"Haven’t used for couple days and was prompted to update or restore—had to restore. Hope this isn’t an ongoing issue—because it’s 513gb?...return window is closing in...","3.0 out of 5 stars"
"Mine came with a screen defect (not the sellers fault) I had the option of returning for replacement or taking to apple to have it replaced. I chose to return to apple because it was faster and I added applecare too. Overall great ipad cant wait to play with it more!","5.0 out of 5 stars"
"Why is the software so incompatible with most useful things?  No mouse support or hard drive support?  Painful.  Movies look amazing and comics too.  Definitelyan expensive toy.","4.0 out of 5 stars"
"I’ve wanted this for 6 months. After 5 days I know I made a great decision. I’ve been using it for drawing and for taking Procreate courses. Being able to have the app open at the same time as the training couldn’t be done on any other tablet in this same way. The colors are mind blowing and Apple Pencil takes it to another level. Many will say WHY? After you use it you’ll know exactly WHY.","5.0 out of 5 stars"
"This product is amazing.  My daughter uses it to paint, color, read books, watch netflix, and write papers for school.  I highly recommend.","5.0 out of 5 stars"
"I've had several iPads over the years. My last was the 10.5"" 256gb iPad Pro that I purchased in 2017. The new 12.9"" 256gb iPad  Pro is phenomenal Especially with the new ipad os 13!! Also purchased the Zagg keyboard and Apple pen gen 2. Incredible. Haven't touched my laptop since.","5.0 out of 5 stars"
"Went from a 4th gen. iPad to this bad boy. Beautiful screen resolution. Very thin, lite and powerful. Do yourself a favor and get a good protective case to protect your investment. This iPad  Pro will need it so you don’t damage it because it is very thin and very expensive. It will add to the weight but will be worth it in the long run, especially if you have small children using it.","5.0 out of 5 stars"
"The Apple Pencil doesn’t work out of the box generation 2 with generation there iPad Pro....MIGHTVE GOTTEN A DUD BUT I PURCHASED TWO PENCILS AND neither of them worked. i don’t even care that the same day this shipped surprisingly the new generation foUr came out....i purchased from amazon product doesn’t work sensible thing would be a exchange Right?  nope i Have to either send it to Apple which will cost me the same full price (1500) and then wait for a refund or send it back to amazon wait for a refund then repurchase All over again -_- wtf pissed isn’t even the word","1.0 out of 5 stars"
"Typical great Apple iPad.Note that if you intend to set up the new iPad from a saved backup on a PC, then either that PC needs to have a USB-C port or you will need a USB-A to USB-C adapter cable.  One that worked well for me is:  https://www.amazon.com/dp/B071G5YCS6/ref=cm_sw_r_sms_tai_ZzcbDb","5.0 out of 5 stars"
" I was really worried to buy the iPad ,Because was a gift to somebody in Mexico , but I am happy, fair price, excellent packaging, and any problem with the iPad so far...My brother is soo happy...","5.0 out of 5 stars"
"This ipad pro is amazing. Lighting fast with crystal clear screen.  I recommend using it with the apple pencil, it will enhance your experience i promise.  The new ipadOS is just the icing on the cake.  If your on the fence about making the purchase.. jump over.  You wont regret it.","5.0 out of 5 stars"
"Great value, but from this seller I was not able to put apple care on the device because it was a non-apple refurb essentially.","4.0 out of 5 stars"
"A bit of time needed to get used to it as I was only using Macbook before, but now wouldnt go back, perfect for traveling, super fast processor, amazing screen quality eg better than a Macbook Air, long battery life.Highly recommended","5.0 out of 5 stars"
"I just love my iPad... had to return the one I bought from Amazon because it was shipped from China and I wasn’t sure about the quality(refurbished etc) and/or warranty situation, so bought from apple store but what’s not to love, the huge screen, gorgeous resolution, zippy fast, Apple Pencil... multitasking. Love it 🥰","5.0 out of 5 stars"
"I have issues where iPad doesn’t seem to like my touch. “NOTE:This is ‘NOT’ every time I use iPad” Takes a few time ‘4 to as many as 15’ before it recognizes that I am doing something. Tried multiple fingers. Eventually responds to me.I guess I’m not electric enough.Guess I should have bought the stylus. Maybe down the road I can. But for now I’ll be happy with how the everything else performs.","5.0 out of 5 stars"
"this IPad it good, but its  little big, you dont need that big ipad if you have laptop, also its little  uncomfortable when watching movie when you are in your bad","4.0 out of 5 stars"
"This is my first time owning an IPad Pro ( well an iPad in general) and I can’t believe how great it is. I couldn’t believe how fast it goes and how smooth it is. I got this because I want to take notes at the university. I highly recommend!","5.0 out of 5 stars"
"It is really amazing yet i wished i got the smaller size 11 inch to be handled easily but still i loved it","5.0 out of 5 stars"
"I have wanted one for so long, and was finally able to get it.  I am more than pleased.  Shipping was efficient and quick.  Thank you so much.","5.0 out of 5 stars"
"You pay for the name, the size and the wireless capability, it’s not cheap. But if you want to treat yourself and you have the means, go for it. I would advise getting a case with a keyboard, it gives you more screen while being able to type.","5.0 out of 5 stars"
"face id security is good. bit the time to recognize the face is to slow.having a laser blown at ur face everytime cause eye irritation","3.0 out of 5 stars"
"I bought it on PRIME DAY. What a deal. Couldn't be more happy with the performance of this product. The screen is gorgeous. Perfect for web browsing, watching movies/series, gaming. Apple pencil is a must if you enjoy drawing from time to time. Waiting on iPad OS to unlock this tablet full potential.","5.0 out of 5 stars"
"Bought this for my Son. He absolutely absolutely loves it ..  perfect for his graphic work","5.0 out of 5 stars"
"I bought this knowing almost everything about It, tons of research, and when I got it... I was actually more surprised at how well done this is, the speakers are nuts!!! Well done Apple","5.0 out of 5 stars"
"Got mine yesterday. 12.9 “ 512 GB 3rd. Gen. It came in a brand new unopened sealed box from Apple. I set it up using my iPhone. So far it’s outstanding. Perfect screen, perfect function. The people who got bent of non functioning iPads, just need to send them back and get a perfect replacement. I’m very happy.....","5.0 out of 5 stars"
"This is device is powerful with plenty of hardware capabilities.  Ipad OS will unlock important features that will enable to use it as a laptop replacement with minor drawbacks, very promising.  Be prepare to buy some accessories needed ( usb-c port hub and some connectors) to have plenty of I/O access to your data.","5.0 out of 5 stars"
"Perfect","5.0 out of 5 stars"
"I like the new design.  Powerful technology.","5.0 out of 5 stars"
"Works great. Really enjoying the 12.9 inches of screen compared to my 10.5 inch iPad Pro from 2 years ago. The smaller bezel is great and it doesn’t actually feel any heavier than the other one. Unlocking with facial recognition works well but I am still getting used to having to press the power button before. I kind of miss the physical home button but then the bezel would be bigger. Overall I am very happy with it.","5.0 out of 5 stars"
"Bought this so I could use Splashtop to access my home computer while away. I had previously been using a smaller iPad. The larger screen of this makes working over the internet so much easier.","5.0 out of 5 stars"
"Feels like you’re holding the future, only complaint would be the software, hopefully ios13 fixes that, but worth it definitely","5.0 out of 5 stars"
"I bought this for my 90 year old mother who has problems seeing. The bigger screen is wonderful for her. I also watch videos on it. It makes every video more fun.","5.0 out of 5 stars"
"Great for editing in LR, great for everyday computing (Light Gaming).  They finally have a file explorer, the only thing iOS doesn't allow is, emulation. That's why it gets 4 stars.","4.0 out of 5 stars"
"I bought this for my daughter's seventeenth birthday. Lucky her. It helps with her geometry class and the ability to draw out her study guides. She loves it and it was expensive but well worth it.","5.0 out of 5 stars"
"Beautiful quality pics! Color just jumps off the page and everything sharp as a tack! You really don’t have to travel with this thing as the pics are so beautiful.  I loved it! Pricey though.","5.0 out of 5 stars"
"A great Tablet! I use it mostly for reading, but will probably try some movies soon.","5.0 out of 5 stars"
"Yesterday, I used it all night, it is really great, I just need such a big screen, it gives me a lot of excitement, whether it is used to play games, or work, I think it is the best, I love it!","5.0 out of 5 stars"
"The product arrived broken","1.0 out of 5 stars"
"I’m deaf, so I can’t say anything about the sound quality. I basically got it for reading without eye strain. It lets me read just fine, except it’s hard to handle because it’s so heavy.","4.0 out of 5 stars"
"Upgraded from the 1st generation and very pleased. It is the same size screen but smaller minus the black borders. Beautiful screen and clarity. I think I like the original size which made it larger.","5.0 out of 5 stars"
"Best investment ever! I use it as a portable tv around the house. I also use it while following recipes, and for games and reading during long drives. Get this now! It’s awesome!","5.0 out of 5 stars"
"Just unboxed it and it is in perfect condition and so easy to set up was able to use my iPhone to set it up supper fast will update review in a week or two","5.0 out of 5 stars"
"This is legit my favorite thing ever! Use this for everything, my editing for YouTube videos, emails for work, watching movies with friends on the road.  I highly recommend to anyone who enjoys apple products and is looking for something that can do it all :)","5.0 out of 5 stars"
"Solid product. Runs fast, looks great and feels great","5.0 out of 5 stars"
"Nice size screen size, weight and overall feel. I had a hard time on which screen size, I highly recommend the 12.9”.","5.0 out of 5 stars"
"I love this little machine! I’m writing a novel on it. I use it to play music while I play piano and watch Netflix. Great investment!","5.0 out of 5 stars"
"I didn't think it was possible as I've been buying Apple products forever but this is the real deal, I got $100 off the iPad.  Came wrapped in its original box just like you had purchased it from an Apple store.","5.0 out of 5 stars"
"I upgrade from my iPad Air and is certainly a big difference (systematically and literally). The screen is stunning and despite its size, it feels comfortable to hold. The processor is fast and overall, I am enjoying this upgrade immensely. Buy the pencil if you can. I tried writing withy index finger, but there are some inaccuracies.","5.0 out of 5 stars"
"Who doesn’t like an iPad. It’s everything f you expect it to be.","5.0 out of 5 stars"
"i really miss the home button.  swiping up all the time will wear the screen.  i also miss the fingerprint option.  i am NOT about to use facial recognition.","4.0 out of 5 stars"
"It is surprising how light it is. I am upgrading from my old iPad Pro 12.0 first generation. What a wonderful upgrade.","5.0 out of 5 stars"
"Great product and great seller.  I've had it a week and so far so good.  I did buy the protection plan via amazon for accidents but still want to buy the apple care+ soon.","5.0 out of 5 stars"
"Bottom line applied to every diligently researched product I purchase here: Premium performance Apple reputation. In deep user here with Apple devices. Error free as long as you run app updates as prompted.","5.0 out of 5 stars"
"Not a Mac person but you simply cannot beat apple tablets. Beautiful and responsive screen. Vibrant colors and smooth operation. Great for taking notes and supplementing laptop. Though screen would be too large but it’s is surprisingly practical.Ofcourse, you pay a premium, but it’s worth it, if you are “on the go” and don’t want the frustrations of a laptop.","5.0 out of 5 stars"
"The best tablet available for drawing.  I use it for work every day","5.0 out of 5 stars"
"Love iPads. There are times it freezes when you attempt to unlock using your face. No issues and it has a crisp look","5.0 out of 5 stars"
"So far works great screen is very responsive tho as stated without a case and in some circumstances with a case it's quite easy to bend the aluminium body of the device but outher then that it's great. Thin build profile equals less structural rigidity either way makes for a very powerful tablet for its thin size.","5.0 out of 5 stars"
"Excellent buy. Enjoying the tablet. I am a PC user but this has been a good adventure into MAC world. Bought for school. Microsoft word works better on PC but this suffices.","5.0 out of 5 stars"
"I ordered and paid for a brand new iPad Pro.  The one I received was definitely used, with finger prints all over it.","1.0 out of 5 stars"
"I love the new touch features and the facial recognition makes it easier to use. I didn’t realize I would love it this much.","5.0 out of 5 stars"
"This iPad is perfect for watching Netflix or Amazon Prime.The clarity is amazing.It is super easy to use.","5.0 out of 5 stars"
"Exactly what I wanted! The new 12.9 is smaller overall than the old one. I was nervous about getting it because it is different than the older models without a home button, but it is very easy to get the hang of. I use it every day.","5.0 out of 5 stars"
"Decided to splurge and treat myself to a new tablet to replace my POS laptop. It came super quick and is everything and more than I anticipated.","5.0 out of 5 stars"
"All I can say is I am future proof for a decade or more. iPad OS will someday become virtually a laptop grade experience. Luckily not too reliant on Adobe products because it takes a while to port such desktop programs to a mobile device.","5.0 out of 5 stars"
"iPad Pro is awesome and love using this tablet!  I don’t use a computer much and this tablet pretty much does jut all for my needs.  I purchased same day delivery and amazon failed me and I received it 2nd day, my only complaint","5.0 out of 5 stars"
"Have had multiple iPads over the years and this one tops them all.  It’s fast and bright. Touch screen and Face ID very responsive.  Not yet a full laptop replacement, however it’s pretty darn close.  In fact, I only brought this iPad with me to a three day conference in which it was able to handle most of what I had to accomplish.  Don’t regret the purchase at all.","5.0 out of 5 stars"
"Amazing Apple iPad Pro, love the design. Wi-fi + Cellular is the best option. Data subscription may cost a little but what do you do when there’s no wi-fi available.","5.0 out of 5 stars"
"El producto era usado y yo lo quería nuevo la consecuencia de ser usado es que la batería viene ya con un periodo de deficiencia a diferencia de un producto nuevo que viene con la batería al 100%","5.0 out of 5 stars"
"I was trying to decide between the iPad and iPad Pro. I’m very happy that I went with the pro version. One of the aspects that surprised me the most was the sound quality from the speakers built in. When working with music composition, I use headphones but just for casual YouTube/Netflix etc watching it’s great. My iPad has taken over as the main tool I use for my day to day, replacing my laptop.","5.0 out of 5 stars"
"Beautiful, beautiful, beautiful!! So glad I splurged on the bigger screen. Vibrant, great size, and easy to travel with.","5.0 out of 5 stars"
"So far so good.","5.0 out of 5 stars"
"I did my research and found buying this iPad off Amazon is much cheaper than at Best Buy or anything else. It was great to receive the same product for less dough. The iPad is an innovative product that does not disappoint. The possibilities are endless!","5.0 out of 5 stars"
"wasn't sure about spending the high price for this after getting it I was very glad almost good enough to replace laptopAlmost","5.0 out of 5 stars"
"Amazing device...use it all the time at work and home. Just wish it wasn’t quite this expensive...hard to justify the cost when it can’t replace my home or work computer (yet).","4.0 out of 5 stars"
"As a designer it’s great to use for drawing and typography. With apples new side car feature I am able to use my iPad Pro as a drawing tablet and use adobe illustrator & photoshop on my iPad using the Apple Pencil.","5.0 out of 5 stars"
"Love love love my new iPad Pro. One thing that is lacking is battery life. But I can deal with it since the iPad has so many useful functions.","5.0 out of 5 stars"
"I could use a better cover, and the pencil is a must have, but this is the best tablet ever.","5.0 out of 5 stars"
"I waited for six months before buying this expensive iPad Pro so as to checkout user reviews but I am not regretting it at all. I am waiting for public release of ipadOS and I will update this review.","4.0 out of 5 stars"
"Use for personal use. I have macular degeneration and it is a blessing to have big clear screen, easy to use and I can zoom to see better. Love it! I needed a screen like this!","5.0 out of 5 stars"
"I have an ipad thats 2 years old and this new one is even better-twice the memory SSD, AND wonderful!","5.0 out of 5 stars"
"Size and speed are perfect.  Plenty of storage.  Shipped securely and unrecognizable to anyone that an expensive item was inside.","5.0 out of 5 stars"
"Love it so far!","5.0 out of 5 stars"
"Should I say more? well, seller was great provided great quality product. Shipping was fast.","5.0 out of 5 stars"
"This is the third Apple product I have. Great performance great design . I love it!","5.0 out of 5 stars"
"This is the best IPad to date! Big Screen, easy to read, easy to handle, wonderful quality picture!","5.0 out of 5 stars"
"I love my iPad there are only a few things I can’t do but for the price compared to a laptop of equivalent power it’s well worth the trade off.","5.0 out of 5 stars"
"Can’t go wrong with an iPad and I love the size of the iPad Pro 12.9. Great for my Genealogy research","5.0 out of 5 stars"
"Perfect!","5.0 out of 5 stars"
"Best iPad yet! This is Small enough to enjoy privately but large enough to see the screen easily. It's got a vibrant picture and the sound quality is very good.","5.0 out of 5 stars"
"This product is an investment for sure, but it works like a dream. Everything is very streamline. I use it for school, so it acts as my computer, my note-taking journal, and my sketchbook for painting. I also have made some full fledged art pieces on Procreate with the iPad.","5.0 out of 5 stars"
"I got this as a productive tool for my line of work - and it's awesome. It's more than an iPad; it's like a mini computer! I got Pencil 2 but not the keyboard yet, still it makes me so much more productive and happy! The iPad Pro 12.9 arrived in perfect form. I did buy a case to protect it, though.","5.0 out of 5 stars"
"touches work 50% of  the time  probably less","2.0 out of 5 stars"
"Usually buy from Best Buy but was very happy with my iPad and cover from Amazon.","5.0 out of 5 stars"
"So good but I don’t have the pen I need to buy so many things and it is so bug","5.0 out of 5 stars"
"The iPad Pro is the greatest yet,replaced  the air1  i had and love the way the pencil recharges on top of the pad. plus love the wall to wall images just like on my Xs...been a customer since the first iPhone came out","5.0 out of 5 stars"
"No idea how I lived without an iPad before. Great replacement for my notebook, sketch pad and agenda.","5.0 out of 5 stars"
"It's by Apple...how can they go wrong? They can't!","5.0 out of 5 stars"
"If you can come up with the money for this device, buy it. You will not regret purchasing this product if you want to be more productive at work.","5.0 out of 5 stars"
"Awesome! and because of iPad iOS 13, it is now better than Microsoft version.","5.0 out of 5 stars"
"Good","5.0 out of 5 stars"
"Best iPad ever, but way too expensive. Overall this device is really great, great design, great display and color reproduction, battery life is still the problem as any iDevice would have. Still missing so many features, but hopefully iPadOS will fix that problem.","5.0 out of 5 stars"
"This is one very capable device, my family uses it as their primary PC. My daughter also uses it for playing her dance videos on YouTube for practice. The big screen makes everything better!","5.0 out of 5 stars"
"This doesn't need a rate, It is the best","5.0 out of 5 stars"
"Apple seldom disappoint and this is one of those moments... Great iPad!","5.0 out of 5 stars"
"The iPad Pro is a Versatile piece of equipment, that can  serve you anywhere. It’s flexible, durable, and very environmentally friendly. I used this with drawing, reading, writing, playing music, and it doesn't disappoint.","5.0 out of 5 stars"
"As usual, Apple comes through.  I couldn’t be more happy with this 3rd gen 12.9 “ IPAD PRO.  FACE RECOGNITION SUPER EASY TO USE.  NOTHING not to like!","5.0 out of 5 stars"
"Amazing renewed product. Orginal packaging down to the stickers,and original charger. Not a single blemish on the iPad!","5.0 out of 5 stars"
"There is no replacement. This is better than any laptop I have had with the recent release of iPadOS. Amazing and worth the money. I, daily, find a new feature that is golden and makes me love this device more and more.","5.0 out of 5 stars"
